X|Y|OBJECTID|primary_key|final_case_type|occ_year|occ_dt|obfAddress|priority|zone|grid|how_received|unit_id1|unit_id2|unit_id3|report_flag|case_status|cleared_by|x_rand|y_rand|disclaimer|place_name|CFSType
-111.926328923548283|33.392946270286146|121|TE2012118|VEHICL|2012|2012-01-01T01:33:35.000Z| RURAL RD / E SOUTHERN AVE[JS|2|3|2001|S|3T55|T403||Y|Y|5|697051|870499|Point has not been altered||Other Officer Initiated Call
-111.940272656424128|33.426161626070432|122|TE2012160|239|2012|2012-01-01T02:14:29.000Z|4XX S MILL AVE|2|DT|0704|S|B705|B706|B700|Y|Y|5|692798|882585|Point has not been altered|VINTAGE|Fight Call
-111.945941212002438|33.371744651971866|123|TE2012156|VEHICL|2012|2012-01-01T02:09:25.000Z| KYRENE RD / W CORNELL DR|2|4|2507|S|P57|5P43||Y|Y|5|691063|862786|Point has not been altered||Other Officer Initiated Call
-111.952201748771387|33.421909758024903|124|TE2012115|237|2012|2012-01-01T01:30:36.000Z| UNIVERSITY DR / S HARDY DR|2|2|0803|T|5P23|||Y|Y|5|689158|881039|Point has not been altered||Drugs Call
-111.940097757034266|33.421764221208718|125|TE2012183|417D|2012|2012-01-01T02:32:24.000Z|8XX S MILL AVE|2|2|0901|T|5E23|4E23||N|Y|2|692851|880985|Point has not been altered|CVS|Subject Disturbing/Harassing Call
-111.909075323329162|33.390692715493678|126|TE2012179|415E|2012|2012-01-01T02:26:54.000Z|3XXX S MCCLINTOCK DR|3|3|2101|T|4E33|||N|N|2|702317|869679|Point has not been altered|COPPER CREEK APARTMENTS|Loud Music/Noise/Party Call
-111.92627810389547|33.40751284389728|127|TE2012191|929|2012|2012-01-01T02:37:11.000Z| RURAL RD / E BROADWAY RD|2|3|1501|T|4E12|||N|Y|9|697067|875799|Point has not been altered||Agency Assist Call
-111.926285457934711|33.414771379689036|128|TE2012196|VEHICL|2012|2012-01-01T02:44:19.000Z| APACHE BLVD / S RURAL RD|2|1|1007|S|P80|P803||N|Y|2|697065|878440|Point has not been altered||Other Officer Initiated Call
-111.934943995752846|33.414709941370944|129|TE2012194|929|2012|2012-01-01T02:40:31.000Z| APACHE BLVD / S COLLEGE AVE|3|2|0910|T|4E23|J805||N|Y|2|694423|878418|Point has not been altered||Agency Assist Call
-111.963002798922503|33.350735982230937|130|TE2012190|418T|2012|2012-01-01T02:33:41.000Z|7XXX S PRIEST DR|2|4|2514|T|5P42|5E43||N|N|2|685851|855144|Point has not been altered|CIRCLE K|Trespassing Call
-111.88627588633986|33.41662045347001|131|TE2012161|240R|2012|2012-01-01T02:13:12.000Z| LEBANON LANE / E MCARTHUR DR|3|1|1204|T|5E12|||N|Y|2|709273|879114|Point has not been altered||Assault Call
-111.926283729232779|33.42881845121169|132|TE2012201|VEHICL|2012|2012-01-01T02:48:01.000Z| RIO SALADO PKWY / N SCOTTSDALE RD|2|1|0702|S|3T51|||N|Y|2|697066|883551|Point has not been altered||Other Officer Initiated Call
-111.935106999629355|33.379612712733355|133|TE2012159|418G|2012|2012-01-01T02:10:29.000Z|3XX E DUNBAR DR|2|4|1911|T|4P41|5P32||N|N|2|694371|865648|Point has not been altered||Unwanted Guest Call
-111.938151252635748|33.423188244509525|134|TE2012185|927|2012|2012-01-01T02:34:39.000Z| MYRTLE AVE / E 7TH ST[NEC|2|DT|0708|9|4E22|4E13|P47|N|Y|2|693445|881503|Point has not been altered||Unknown Trouble Call
-111.936656388130473|33.421946217874734|135|TE2012200|417D|2012|2012-01-01T02:46:53.000Z| UNIVERSITY DR / S FOREST AVE|2|2|0902|S|5P12|||N|Y|2|693901|881051|Point has not been altered||Subject Disturbing/Harassing Call
-111.926247200629788|33.424514463333736|136|TE2012206|VEHICL|2012|2012-01-01T02:53:21.000Z| 6TH ST / S RURAL RD|2|1|0706|S|3T51|||N|Y|2|697077|881985|Point has not been altered||Other Officer Initiated Call
-111.939365377613939|33.378229552435656|137|TE2012199|647|2012|2012-01-01T02:45:59.000Z| MILL AVE / E BASELINE RD[SEC|2|4|2202|T|5P42|5P31|4E31|N|Y|2|693071|865145|Point has not been altered||Suspicious Person/Vehicle Call
-111.93062434804321|33.392921125810012|138|TE2012209|VEHICL|2012|2012-01-01T02:57:57.000Z| MCALLISTER AVE / E SOUTHERN AVE|2|3|1904|S|3T53|||N|Y|2|695740|870490|Point has not been altered||Other Officer Initiated Call
-111.970277349147821|33.421864785620265|139|TE2012203|390D|2012|2012-01-01T02:49:15.000Z|2XXX W UNIVERSITY DR|2|2|0504|9|4E23|5E23||N|N|2|683643|881025|Point has not been altered|QT|Drunk Driver Call
-111.911233100978862|33.359693394061409|140|TE2012184|390D|2012|2012-01-01T02:33:34.000Z| MCCLINTOCK DR / E BELL DE MAR DR|2|4|2807|T|5P33|5P32||N|Y|2|701659|858400|Point has not been altered||Drunk Driver Call
-111.940019141843294|33.421934636814505|141|TE2012145|417D|2012|2012-01-01T02:00:23.000Z| MILL AVE / E UNIVERSITY DR|2|2|0905|S|5E32|||Y|Y|5|692875|881047|Point has not been altered||Subject Disturbing/Harassing Call
-111.928659740176556|33.378255784204448|142|TE2012219|VEHICL|2012|2012-01-01T03:03:04.000Z| RURAL RD / E BASELINE RD[JS|2|4|2307|S|3T53|||N|Y|2|696339|865154|Point has not been altered||Other Officer Initiated Call
-111.926247200629788|33.424514463333736|143|TE2012215|VEHICL|2012|2012-01-01T03:02:01.000Z| RURAL RD / E 6TH ST|2|1|0706|S|3T54|||N|Y|2|697077|881985|Point has not been altered||Other Officer Initiated Call
-111.926228579864642|33.434045903764428|144|TE2012208|VEHICL|2012|2012-01-01T02:56:27.000Z| SCOTTSDALE RD / E PLAYA DEL NORTE DR|2|1|0702|S|3T55|||N|Y|2|697083|885453|Point has not been altered||Other Officer Initiated Call
-111.920481564661841|33.418297893872527|145|TE2012198|415P|2012|2012-01-01T02:44:53.000Z|1XXX S STANLEY PL|3|1|1004|T|5P13|||N|Y|2|698836|879723|Point has not been altered| in SAGO GARDENS APARTMENTS|Loud Music/Noise/Party Call
-111.933049723590983|33.379728434887241|146|TE2012212|415P|2012|2012-01-01T03:00:22.000Z|5XX E DUNBAR DR|3|4|1911|T|5P31|4E31||N|Y|2|694999|865690|Point has not been altered||Loud Music/Noise/Party Call
-111.97123160952377|33.412179002868314|147|TE2012205|900|2012|2012-01-01T02:50:48.000Z|2XXX W 15TH ST|2|2|0508|T|5P23|5E11|P48|N|Y|2|683350|877501|Point has not been altered| in RED ROOF INN|Check Welfare Call
-111.884388172129306|33.389943930001309|148|TE2012214|415P|2012|2012-01-01T03:00:08.000Z|2XXX E LA JOLLA DR|3|3|1707|T|4E33|||N|Y|W|709852|869408|Point has not been altered||Loud Music/Noise/Party Call
-111.909058677631876|33.393721465529111|149|TE2012217|417D|2012|2012-01-01T03:01:36.000Z|3XXX S MCCLINTOCK DR|2|3|1611|9|5P33|5P32|5E43|N|Y|2|702322|870781|Point has not been altered|AM PM|Subject Disturbing/Harassing Call
-111.941504535867594|33.424281481154161|150|TE2012143|SUBJEC|2012|2012-01-01T01:58:26.000Z|1XX W 6TH ST|2|DT|0707|S|B701|B707|B709|Y|Y|5|692422|881901|Point has not been altered|W6TH APARTMENTS|Other Officer Initiated Call
-111.920288339210217|33.421703168021786|151|TE2012166|417D|2012|2012-01-01T02:17:49.000Z|1XXX E UNIVERSITY DR|2|1|1001|9|5P13|5E11|P49|Y|Y|2|698895|880962|Point has not been altered|QUADRANGLES APARTMENTS|Subject Disturbing/Harassing Call
-111.937736724037862|33.430328652423391|152|TE2012211|417D|2012|2012-01-01T02:57:51.000Z|1XX E RIO SALADO PKWY|2|1|0711|9|5P12|5P12||N|N|2|693572|884101|Point has not been altered|HAYDEN FERRY CONDOS|Subject Disturbing/Harassing Call
-111.940097757034266|33.421764221208718|153|TE2012222|961|2012|2012-01-01T03:05:32.000Z|8XX S MILL AVE|2|2|0901|S|B724|||N|Y|2|692851|880985|Point has not been altered|CVS|Traffic Accident Call
-111.938508137334011|33.421701298082624|154|TE2012221|SUBJEC|2012|2012-01-01T03:04:13.000Z|8XX S MILL AVE|2|2|0905|S|B708|||N|Y|9|693336|880962|Point has not been altered|CHILIS RESTAURANT|Other Officer Initiated Call
-111.940251123442096|33.419257651076435|155|TE2012148|239|2012|2012-01-01T02:03:01.000Z|9XX S MILL AVE|2|2|0901|S|P47|4E21|4E23|Y|Y|5|692804|880073|Point has not been altered|SUBWAY|Fight Call
-111.940016509536761|33.424344983347204|156|TE2012231|928A|2012|2012-01-01T03:18:43.000Z| 6TH ST / S MILL AVE|4|DT|0708|S|S101|||N|Y|7|692876|881924|Point has not been altered||Safekeeping Property Call
-111.926255029916859|33.436101700366279|157|TE2012226|VEHICL|2012|2012-01-01T03:14:20.000Z|LXXX 202 / N SCOTTSDALE RD[WB ONRAMP JW|2|1|0702|S|3T55|MCSO1||N|Y|2|697075|886201|Point has not been altered||Other Officer Initiated Call
-111.941504535867594|33.424281481154161|158|TE2012210|311|2012|2012-01-01T02:58:37.000Z|1XX W 6TH ST|2|DT|0707|T|5E23|5P23||N|N|2|692422|881901|Point has not been altered|W6TH APARTMENTS|Indecent Exposure Call
-111.920288339210217|33.421703168021786|159|TE2012213|SUBJEC|2012|2012-01-01T03:01:11.000Z|1XXX E UNIVERSITY DR|2|1|1001|S|P49|5P12|5P13|N|Y|2|698895|880962|Point has not been altered|QUADRANGLES APARTMENTS|Other Officer Initiated Call
-111.940016509536761|33.424344983347204|160|TE2012232|928A|2012|2012-01-01T03:19:23.000Z| 6TH ST / S MILL AVE|4|DT|0708|S|M604|||Y|Y|5|692876|881924|Point has not been altered||Safekeeping Property Call
-111.893211212296904|33.414860232609932|161|TE2012129|239|2012|2012-01-01T01:41:31.000Z|2XXX E APACHE BLVD|2|1|1105|S|5E21|||Y|Y|5|707157|878473|Point has not been altered|WESTERN LODGE|Fight Call
-111.942898495024224|33.427496819734188|162|TE2012229|418|2012|2012-01-01T03:16:44.000Z|3XX S ASH AVE|3|DT|0704|S|5P12|||N|Y|2|691997|883071|Point has not been altered|MACAYO'S DEPOT CANTINA|Civil Matter/Standby/Dispute Call
-111.939907074990899|33.407263683068869|163|TE2012218|901D|2012|2012-01-01T03:01:30.000Z|2XXX S MILL AVE|2|3|1401|T|5E32|||N|Y|2|692908|875709|Point has not been altered|WALGREENS|Subject Down Call
-111.944243087311236|33.419391499561641|164|TE2012225|417D|2012|2012-01-01T03:07:46.000Z| 10TH ST / S FARMER AVE|2|2|0804|T|5E14|||N|N|2|691586|880122|Point has not been altered||Subject Disturbing/Harassing Call
-111.889222735754146|33.414966602139721|165|TE2012204|900|2012|2012-01-01T02:50:28.000Z|2XXX E APACHE BLVD|2|1|1204|T|5E12|||N|Y|2|708374|878512|Point has not been altered||Check Welfare Call
-111.928652345429626|33.372110316744227|166|TE2012238|VEHICL|2012|2012-01-01T03:20:51.000Z| RURAL RD / E SOUTHSHORE DR|2|4|2303|S|4E33|||N|Y|W|696341|862918|Point has not been altered||Other Officer Initiated Call
-111.943369875742732|33.425487640494964|167|TE2012240|INVEST|2012|2012-01-01T03:21:44.000Z| 5TH ST / S ASH AVE|3|DT|0707|S|5P12|||N|Y|2|691853|882340|Point has not been altered||Other Officer Initiated Call
-111.926353488757869|33.437151578925068|168|TE2012216|239|2012|2012-01-01T03:01:18.000Z|6XX N SCOTTSDALE RD|2|1|0305|9|4E12|4E23|4E22|N|Y|2|697045|886583|Point has not been altered|DENNYS|Fight Call
-111.892444330097376|33.414860085252307|169|TE2012228|417D|2012|2012-01-01T03:14:09.000Z|2XXX E APACHE BLVD|2|1|1105|T|5E14|5E12||N|N|2|707391|878473|Point has not been altered|CIRCLE K|Subject Disturbing/Harassing Call
-111.946192327741215|33.416911992982811|170|TE2012224|418T|2012|2012-01-01T03:07:12.000Z|5XX W HOWE ST|2|2|0808|9|5P12|P48||N|Y|7|690991|879220|Point has not been altered||Trespassing Call
-111.940311055983216|33.422720623771717|171|TE2012207|487R|2012|2012-01-01T02:51:08.000Z|7XX S MILL AVE|3|DT|0707|T|5E11|||Y|Y|5|692786|881333|Point has not been altered|PF CHANGS|Theft Call
-111.952718069801776|33.354705378740952|172|TE2012242|239|2012|2012-01-01T03:22:13.000Z|9XX W GROVE PKWY|2|4|2513|9|5E43|5P42||N|N|2|688992|856587|Point has not been altered| in TEMPE GROVE APARTMENTS|Fight Call
-111.926367368632228|33.414581733507056|173|TE2012241|VEHICL|2012|2012-01-01T03:21:47.000Z|1XXX S RURAL RD|2|1|0911|S|3T51|MCSO1||N|Y|2|697040|878371|Point has not been altered||Other Officer Initiated Call
-111.88686781573756|33.420336435405886|174|TE2012230|900|2012|2012-01-01T03:15:51.000Z|2XXX E MARYLAND DR|2|1|1202|T|5P13|||N|Y|2|709092|880466|Point has not been altered||Check Welfare Call
-111.939472120514196|33.385562310578671|175|TE2012202|3511|2012|2012-01-01T02:49:31.000Z|UX 60 / S MILL AVE[WB OFFRAMP|4|4|1913|S|T403|||Y|Y|5|693039|867813|Point has not been altered||3511 Vehicle Impound Call
-111.938800419960444|33.423996159665528|176|TE2012235|239|2012|2012-01-01T03:20:16.000Z|2X E 6TH ST|2|DT|0708|S|B709|B708|B724|Y|Y|5|693247|881797|Point has not been altered|BISON WITCHES in ORCHID HOUSE|Fight Call
-111.961127189446032|33.378248401228738|177|TE2012233|VEHICL|2012|2012-01-01T03:19:30.000Z| BASELINE RD / S DARROW DR|2|3|1320|S|4E31|||Y|Y|2|686428|865154|Point has not been altered||Other Officer Initiated Call
-111.94001025954357|33.425485569835594|178|TE2012106|INVEST|2012|2012-01-01T01:23:00.000Z| 5TH ST / S MILL AVE|3|DT|0708|S|M604|M603|M602|Y|Y|5|692878|882339|Point has not been altered||Other Officer Initiated Call
-111.939101770617413|33.423256786219213|179|TE2012237|900|2012|2012-01-01T03:18:49.000Z|5X E 7TH ST|2|DT|0708|T|B724|||N|Y|2|693155|881528|Point has not been altered|BRICKYARD GARAGE|Check Welfare Call
-111.940010768607394|33.427387460925488|180|TE2012244|900|2012|2012-01-01T03:28:41.000Z| 3RD ST / S MILL AVE|2|DT|0704|T|B713|||N|Y|2|692878|883031|Point has not been altered||Check Welfare Call
-111.939905792379136|33.414753085610286|181|TE2012247|929|2012|2012-01-01T03:36:12.000Z| 13TH ST / S MILL AVE[OW GILBERT|3|2|0909|S|5E14|||N|Y|9|692909|878434|Point has not been altered||Agency Assist Call
-111.904521085879722|33.414867352153031|182|TE2012248|417D|2012|2012-01-01T03:38:41.000Z|1XXX E APACHE BLVD|2|1|1106|9|5P11|||N|N|2|703706|878475|Point has not been altered|DOMAIN|Subject Disturbing/Harassing Call
-111.943369875742732|33.425487640494964|183|TE2012255|905|2012|2012-01-01T03:52:59.000Z| 5TH ST / S ASH AVE|2|DT|0707|S|P48|||N|Y|2|691853|882340|Point has not been altered||Arson/Fire Call
-111.939905792379136|33.414753085610286|184|TE201258|VEHICL|2012|2012-01-01T00:49:43.000Z| 13TH ST / S MILL AVE|2|2|0909|S|PT424|MCSO2||N|Y|2|692909|878434|Point has not been altered||Other Officer Initiated Call
-111.890723779876154|33.414796524133187|185|TE2012135|390D|2012|2012-01-01T01:46:52.000Z| APACHE BLVD / S PRICE RD NB|2|1|1206|T|4E11|||Y|Y|5|707916|878450|Point has not been altered||Drunk Driver Call
-111.892444330097376|33.414860085252307|186|TE2012246|417D|2012|2012-01-01T03:34:35.000Z|2XXX E APACHE BLVD|2|1|1105|9|5E11|5E12||N|Y|2|707391|878473|Point has not been altered|CIRCLE K|Subject Disturbing/Harassing Call
-111.904521085879722|33.414867352153031|187|TE2012236|506F|2012|2012-01-01T03:19:37.000Z|1XXX E APACHE BLVD|3|1|1106|T|5P11|5P11||N|N|2|703706|878475|Point has not been altered| in DOMAIN|City Code Violation Call
-111.940947386831951|33.400898171896316|188|TE2012189|417D|2012|2012-01-01T02:35:22.000Z|3X W LOMA VISTA DR|2|3|1401|T|K413|P802|P804|N|Y|2|692590|873393|Point has not been altered||Subject Disturbing/Harassing Call
-111.890329433197692|33.40749667888533|189|TE2012254|239F|2012|2012-01-01T03:48:50.000Z| PRICE RD NB / E BROADWAY RD|2|3|1207|R|5E41|5P42||N|N|2|708037|875794|Point has not been altered||Family Fight Call
-111.916237400310962|33.403349378700227|190|TE2012249|900|2012|2012-01-01T03:35:20.000Z|1XXX E VERLEA DR|2|3|1507|T|5E32|5E41||N|Y|2|700131|874284|Point has not been altered||Check Welfare Call
-111.941906467077004|33.397412996953008|191|TE2012256|239F|2012|2012-01-01T03:53:54.000Z|1XX W ERIE DR|2|3|1408|T|5P31|5P33|5P31|N|N|2|692297|872125|Point has not been altered||Family Fight Call
-111.940097757034266|33.421764221208718|192|TE2012257|418T|2012|2012-01-01T03:55:44.000Z|8XX S MILL AVE|2|2|0901|T|5P12|||N|Y|7|692851|880985|Point has not been altered|CVS|Trespassing Call
-111.923315397900438|33.403585564398199|193|TE2012252|390|2012|2012-01-01T03:46:31.000Z|1XXX E BROADMOR DR|2|3|1501|T|5P32|||N|N|2|697971|874370|Point has not been altered||Drunk Disturbing Call
-111.887442374609975|33.417351808620744|194|TE201266|927|2012|2012-01-01T00:55:30.000Z|1XXX S GEORGE DR|2|1|1204|9|5E11|5P13|5E14|Y|Y|5|708917|879380|Point has not been altered||Unknown Trouble Call
-111.890723779876154|33.414796524133187|195|TE201281|901D|2012|2012-01-01T01:08:23.000Z| APACHE BLVD / S PRICE RD NB|2|1|1206|9|4E11|5E21|5E12|N|Y|2|707916|878450|Point has not been altered||Subject Down Call
-111.887442374609975|33.417351808620744|196|TE2012227|INVEST|2012|2012-01-01T03:14:35.000Z|1XXX S GEORGE DR[REF PREV CALL|3|1|1204|S|G40|G404|G401|N|Y|2|708917|879380|Point has not been altered||Other Officer Initiated Call
-111.914999533473122|33.362507890739415|197|TE2012259|415P|2012|2012-01-01T04:04:52.000Z| JUNIPER ST / E REDMON DR|3|4|2710|T|5P31|5P33||N|N|2|700509|859424|Point has not been altered||Loud Music/Noise/Party Call
-111.945941212002438|33.371744651971866|198|TE2012176|3511|2012|2012-01-01T02:27:20.000Z| KYRENE RD / W CORNELL DR|2|4|2507|T|5P43|||Y|Y|5|691063|862786|Point has not been altered||3511 Vehicle Impound Call
-111.926534884838716|33.446867126206115|199|TE2012253|415E|2012|2012-01-01T03:47:38.000Z|1XXX N SCOTTSDALE RD|3|1|0302|T|5E14|5E23||N|Y|2|696990|890118|Point has not been altered| in MOTEL 6|Loud Music/Noise/Party Call
-111.94001025954357|33.425485569835594|200|TE2012134|SUBJEC|2012|2012-01-01T01:43:44.000Z| MILL AVE / W 5TH ST|2|DT|0704|S|M62|5E34||N|Y|8|692878|882339|Point has not been altered||Other Officer Initiated Call
-111.922483808223035|33.41454624714541|201|TE2012266|415E|2012|2012-01-01T04:35:20.000Z|1XXX E APACHE BLVD|3|1|1007|T|5P12|||N|Y|W|698225|878358|Point has not been altered| in VILLAS ON APACHE|Loud Music/Noise/Party Call
-111.947115469779092|33.423233090827921|202|TE2012260|415E|2012|2012-01-01T04:10:00.000Z|6XX S ROOSEVELT ST|3|2|0609|T|5P23|||N|Y|W|690710|881520|Point has not been altered||Loud Music/Noise/Party Call
-111.905818892186645|33.414823497972165|203|TE2012271|VEHICL|2012|2012-01-01T04:49:22.000Z|1XXX E APACHE BLVD|2|1|1106|S|5P13|||N|Y|2|703310|878459|Point has not been altered|INDIA PLAZA|Other Officer Initiated Call
-111.939899044132019|33.426332097269132|204|TE2012170|SUBJEC|2012|2012-01-01T02:23:05.000Z|4XX S MILL AVE|2|DT|0705|S|B701|B71|B713|Y|Y|5|692912|882647|Point has not been altered|SCHOOL OF ROCK|Other Officer Initiated Call
-111.92640332104223|33.384327236559187|205|TE2012263|390|2012|2012-01-01T04:27:39.000Z|4XXX S RURAL RD|2|4|2009|T|5E32|5E43|5E32|Y|Y|5|697028|867363|Point has not been altered|DENNYS|Drunk Disturbing Call
-111.939472120514196|33.385562310578671|206|TE2012192|VEHICL|2012|2012-01-01T02:39:33.000Z|UX 60 / S MILL AVE[WB OFFRAMP|2|4|1913|S|T40|T403|MCSO1|Y|Y|5|693039|867813|Point has not been altered||Other Officer Initiated Call
-111.905818892186645|33.414823497972165|207|TE2012273|VEHICL|2012|2012-01-01T04:52:32.000Z|1XXX E APACHE BLVD[GRN HONDA 2DR|2|1|1106|S|5P12|||N|Y|2|703310|878459|Point has not been altered|INDIA PLAZA|Other Officer Initiated Call
-111.909079416712117|33.418990317616519|208|TE2012234|VEHICL|2012|2012-01-01T03:19:36.000Z| HAYDEN LANE / S MCCLINTOCK DR|2|1|1103|S|P49|5E21|5P13|Y|Y|5|702315|879975|Point has not been altered||Other Officer Initiated Call
-111.8830259225426|33.422116416173687|209|TE2012245|VEHICL|2012|2012-01-01T03:34:02.000Z| EVERGREEN RD / E UNIVERSITY DR[JN|2|1|1203|S|3T53|T403||Y|Y|5|710264|881114|Point has not been altered||Other Officer Initiated Call
-111.948290769963563|33.410455476577084|210|TE2012262|415E|2012|2012-01-01T04:21:30.000Z|6XX W 17TH PL|3|2|0815|T|5E23|||N|Y|2|690350|876871|Point has not been altered||Loud Music/Noise/Party Call
-111.952300520673703|33.423000844219146|211|TE2012258|239F|2012|2012-01-01T04:05:11.000Z|7XX S HARDY DR|2|2|0607|T|5E11|5E12||Y|Y|5|689128|881436|Point has not been altered| in SIERRA VISTA APARTMENTS|Family Fight Call
-111.952233380565872|33.354738499666965|212|TE2012267|240R|2012|2012-01-01T04:42:15.000Z|8XX W GROVE PKWY|3|4|2513|T|5P41|5P32|5P43|N|N|2|689140|856599|Point has not been altered||Assault Call
-111.926228579864642|33.434045903764428|213|TE2012278|VEHICL|2012|2012-01-01T05:26:10.000Z| SCOTTSDALE RD / E PLAYA DEL NORTE DR|2|1|0702|S|5E12|||N|Y|W|697083|885453|Point has not been altered||Other Officer Initiated Call
-111.959778130393602|33.406035329134674|214|TE2012276|FALSE|2012|2012-01-01T05:18:53.000Z|1XXX W 21ST ST|3|3|1301|T|5P32|||N|N|2|686844|875264|Point has not been altered||Alarm Call
-111.938151252635748|33.423188244509525|215|TE2012270|416R|2012|2012-01-01T04:45:50.000Z| 7TH ST / S MYRTLE AVE|3|DT|0708|T|5P12|5E21||N|Y|6|693445|881503|Point has not been altered||Criminal Damage Call
-111.948189342787984|33.392758499349732|216|TE2012280|647V|2012|2012-01-01T05:25:59.000Z|6XX W SOUTHERN AVE|2|3|1313|T|5P43|5P32||N|Y|2|690379|870432|Point has not been altered|MISTWOOD CONDOS|Suspicious Person/Vehicle Call
